,val_acc,val_loss,best_val_acc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,replicate,split,test_acc,test_loss,test_step,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr,val_mcc,best_val_mcc,test_mcc
1112,,0.775255,,2e-05,0.830214,1.0,,0,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,-0.024768,-0.024768,
1113,,0.934372,,1.8e-05,0.910288,2.0,,1,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1114,,1.100948,,1.6e-05,0.855921,3.0,,2,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1115,,1.342942,,1.5e-05,0.077723,4.0,,3,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1116,,1.376086,,1.3e-05,0.798898,5.0,,4,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1117,,1.292644,,1.1e-05,1.107752,6.0,,5,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1118,,1.181413,,9e-06,0.379671,7.0,,6,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1119,,1.079135,,7e-06,0.794629,8.0,,7,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1120,,0.985401,,5e-06,0.360819,9.0,,8,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1121,,0.907722,,4e-06,0.518637,10.0,,9,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1122,,0.852505,,2e-06,0.501591,11.0,,10,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1123,,0.825568,,0.0,0.586729,12.0,,11,raw_log,4,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1124,,,,,,,,0,test_best_log,4,CoLA,reinit_debiased,3,100,,0.8456,12.0,,,,,,,,,,,,,,,0.0
1125,,,,,,,,0,test_last_log,4,CoLA,reinit_debiased,3,100,,0.8442,12.0,,,,,,,,,,,,,,,0.0
1126,,0.754506,,2e-05,0.744366,1.0,,0,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,-0.103739,-0.103739,
1127,,0.994726,,1.8e-05,0.792125,2.0,,1,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1128,,1.268473,,1.6e-05,0.449029,3.0,,2,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1129,,1.323091,,1.5e-05,0.879029,4.0,,3,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1130,,1.177593,,1.3e-05,0.994673,5.0,,4,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1131,,0.969589,,1.1e-05,0.725407,6.0,,5,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1132,,0.838232,,9e-06,0.278652,7.0,,6,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1133,,0.802883,,7e-06,0.144917,8.0,,7,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1134,,0.75302,,5e-06,0.488783,9.0,,8,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1135,,0.7224,,4e-06,0.358356,10.0,,9,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1136,,0.710519,,2e-06,0.282144,11.0,,10,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1137,,0.701284,,0.0,0.969398,12.0,,11,raw_log,1,CoLA,reinit_debiased,3,100,,,,,,,,,,,,,,,,0.0,0.0,
1138,,,,,,,,0,test_best_log,1,CoLA,reinit_debiased,3,100,,0.7103,12.0,,,,,,,,,,,,,,,0.084
1139,,,,,,,,0,test_last_log,1,CoLA,reinit_debiased,3,100,,0.7092,12.0,,,,,,,,,,,,,,,0.084
1140,0.478261,0.675067,0.478261,2e-05,0.729044,1.0,,0,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1141,0.471014,1.037356,0.478261,1.8e-05,0.725969,2.0,,1,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1142,0.463768,0.925542,0.478261,1.6e-05,0.743997,3.0,,2,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1143,0.521739,0.739207,0.521739,1.5e-05,0.767669,4.0,,3,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1144,0.543478,0.656787,0.543478,1.3e-05,0.603097,5.0,,4,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1145,0.543478,0.658579,0.543478,1.1e-05,0.607351,6.0,,5,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1146,0.507246,0.678347,0.543478,9e-06,0.613587,7.0,,6,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1147,0.507246,0.741886,0.543478,7e-06,0.826685,8.0,,7,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1148,0.521739,0.81583,0.543478,5e-06,0.521667,9.0,,8,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1149,0.514493,0.851319,0.543478,4e-06,0.497448,10.0,,9,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1150,0.514493,0.856553,0.543478,2e-06,0.551925,11.0,,10,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1151,0.514493,0.848242,0.543478,0.0,0.757311,12.0,,11,raw_log,3,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1152,,,,,,,,0,test_best_log,3,RTE,reinit_debiased,1,100,0.554,0.8086,12.0,,,,,,,,,,,,,,,
1153,,,,,,,,0,test_last_log,3,RTE,reinit_debiased,1,100,0.554,0.8098,12.0,,,,,,,,,,,,,,,
1154,0.514493,0.675264,0.514493,2e-05,0.735469,1.0,,0,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1155,0.471014,1.572712,0.514493,1.8e-05,0.726632,2.0,,1,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1156,0.471014,1.681878,0.514493,1.6e-05,1.008971,3.0,,2,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1157,0.471014,1.412912,0.514493,1.5e-05,1.721254,4.0,,3,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1158,0.471014,1.026384,0.514493,1.3e-05,0.851297,5.0,,4,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1159,0.478261,0.744541,0.514493,1.1e-05,0.608012,6.0,,5,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1160,0.543478,0.644273,0.543478,9e-06,0.612515,7.0,,6,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1161,0.528986,0.648862,0.543478,7e-06,0.629196,8.0,,7,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1162,0.528986,0.65607,0.543478,5e-06,0.600236,9.0,,8,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1163,0.528986,0.652701,0.543478,4e-06,0.822671,10.0,,9,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1164,0.528986,0.647527,0.543478,2e-06,0.593115,11.0,,10,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1165,0.528986,0.644497,0.543478,0.0,1.100284,12.0,,11,raw_log,0,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1166,,,,,,,,0,test_best_log,0,RTE,reinit_debiased,1,100,0.5252,0.6418,12.0,,,,,,,,,,,,,,,
1167,,,,,,,,0,test_last_log,0,RTE,reinit_debiased,1,100,0.5252,0.6418,12.0,,,,,,,,,,,,,,,
1168,0.528986,0.653815,0.528986,2e-05,0.827901,1.0,,0,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1169,0.471014,1.564044,0.528986,1.8e-05,0.973857,2.0,,1,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1170,0.471014,1.810743,0.528986,1.6e-05,1.314775,3.0,,2,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1171,0.471014,1.643849,0.528986,1.5e-05,1.150803,4.0,,3,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1172,0.471014,1.279421,0.528986,1.3e-05,1.032927,5.0,,4,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1173,0.471014,0.93071,0.528986,1.1e-05,0.891417,6.0,,5,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1174,0.536232,0.706298,0.536232,9e-06,0.708814,7.0,,6,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1175,0.543478,0.630845,0.543478,7e-06,0.682695,8.0,,7,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1176,0.521739,0.621419,0.543478,5e-06,0.612135,9.0,,8,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1177,0.528986,0.620995,0.543478,4e-06,0.636551,10.0,,9,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1178,0.521739,0.62048,0.543478,2e-06,0.648883,11.0,,10,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1179,0.521739,0.620137,0.543478,0.0,0.28847,12.0,,11,raw_log,2,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1180,,,,,,,,0,test_best_log,2,RTE,reinit_debiased,1,100,0.518,0.6334,12.0,,,,,,,,,,,,,,,
1181,,,,,,,,0,test_last_log,2,RTE,reinit_debiased,1,100,0.518,0.6335,12.0,,,,,,,,,,,,,,,
1182,0.557971,0.675143,0.557971,2e-05,0.718587,1.0,,0,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1183,0.471014,1.096004,0.557971,1.8e-05,0.696379,2.0,,1,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1184,0.471014,0.946842,0.557971,1.6e-05,0.848543,3.0,,2,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1185,0.543478,0.701907,0.557971,1.5e-05,0.763185,4.0,,3,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1186,0.586957,0.677171,0.586957,1.3e-05,0.564893,5.0,,4,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1187,0.57971,0.641058,0.586957,1.1e-05,0.586008,6.0,,5,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1188,0.550725,0.646843,0.586957,9e-06,0.534828,7.0,,6,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1189,0.601449,0.660662,0.601449,7e-06,0.625509,8.0,,7,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1190,0.572464,0.661272,0.601449,5e-06,0.506889,9.0,,8,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1191,0.557971,0.673969,0.601449,4e-06,0.43667,10.0,,9,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1192,0.536232,0.694248,0.601449,2e-06,0.470239,11.0,,10,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1193,0.521739,0.708066,0.601449,0.0,0.474358,12.0,,11,raw_log,4,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1194,,,,,,,,0,test_best_log,4,RTE,reinit_debiased,1,100,0.5683,0.6935,12.0,,,,,,,,,,,,,,,
1195,,,,,,,,0,test_last_log,4,RTE,reinit_debiased,1,100,0.5683,0.6937,12.0,,,,,,,,,,,,,,,
1196,0.5,0.661123,0.5,2e-05,0.726092,1.0,,0,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1197,0.471014,1.224895,0.5,1.8e-05,0.744906,2.0,,1,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1198,0.471014,1.148359,0.5,1.6e-05,0.773175,3.0,,2,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1199,0.471014,0.843332,0.5,1.5e-05,1.454405,4.0,,3,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1200,0.57971,0.653547,0.57971,1.3e-05,0.550202,5.0,,4,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1201,0.572464,0.636827,0.57971,1.1e-05,0.607576,6.0,,5,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1202,0.572464,0.642273,0.57971,9e-06,0.601057,7.0,,6,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1203,0.565217,0.630041,0.57971,7e-06,0.478945,8.0,,7,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1204,0.565217,0.631855,0.57971,5e-06,0.507139,9.0,,8,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1205,0.57971,0.63839,0.57971,4e-06,0.537291,10.0,,9,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1206,0.550725,0.650946,0.57971,2e-06,0.531123,11.0,,10,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1207,0.543478,0.656434,0.57971,0.0,0.626,12.0,,11,raw_log,1,RTE,reinit_debiased,1,100,,,,,,,,,,,,,,,,,,
1208,,,,,,,,0,test_best_log,1,RTE,reinit_debiased,1,100,0.6259,0.6627,12.0,,,,,,,,,,,,,,,
1209,,,,,,,,0,test_last_log,1,RTE,reinit_debiased,1,100,0.6259,0.6627,12.0,,,,,,,,,,,,,,,
1210,0.374384,0.719261,0.374384,2e-05,0.711165,1.0,,0,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.341969,0.358177,,,,,,,,,,,,,
1211,0.684729,1.20286,0.684729,1.8e-05,0.740919,2.0,,1,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1212,0.684729,1.350942,0.684729,1.6e-05,0.579735,3.0,,2,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1213,0.684729,1.195953,0.684729,1.5e-05,1.963535,4.0,,3,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1214,0.684729,0.93651,0.684729,1.3e-05,0.743747,5.0,,4,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1215,0.694581,0.747725,0.694581,1.1e-05,0.551451,6.0,,5,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.815476,0.755029,,,,,,,,,,,,,
1216,0.492611,0.719279,0.694581,9e-06,0.516656,7.0,,6,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.586345,0.539478,,,,,,,,,,,,,
1217,0.37931,0.746339,0.694581,7e-06,0.550462,8.0,,7,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.329787,0.354549,,,,,,,,,,,,,
1218,0.369458,0.754427,0.694581,5e-06,0.590545,9.0,,8,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.311828,0.340643,,,,,,,,,,,,,
1219,0.394089,0.747895,0.694581,4e-06,0.490726,10.0,,9,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.362694,0.378391,,,,,,,,,,,,,
1220,0.453202,0.737544,0.694581,2e-06,0.589309,11.0,,10,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.473934,0.463568,,,,,,,,,,,,,
1221,0.458128,0.733332,0.694581,0.0,0.508942,12.0,,11,raw_log,3,MRPC,reinit_debiased,1,100,,,,0.5,0.479064,,,,,,,,,,,,,
1222,,,,,,,,0,test_best_log,3,MRPC,reinit_debiased,1,100,0.5366,0.7017,12.0,,,,0.5852,0.5609,,,,,,,,,,
1223,,,,,,,,0,test_last_log,3,MRPC,reinit_debiased,1,100,0.5366,0.7019,12.0,,,,0.5852,0.5609,,,,,,,,,,
1224,0.403941,0.697181,0.403941,2e-05,0.757843,1.0,,0,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.257669,0.330805,,,,,,,,,,,,,
1225,0.684729,1.256935,0.684729,1.8e-05,0.711134,2.0,,1,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1226,0.684729,1.438873,0.684729,1.6e-05,0.932982,3.0,,2,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1227,0.684729,1.34143,0.684729,1.5e-05,1.17249,4.0,,3,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1228,0.684729,1.103273,0.684729,1.3e-05,0.862624,5.0,,4,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1229,0.684729,0.863795,0.684729,1.1e-05,0.65946,6.0,,5,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1230,0.684729,0.712878,0.684729,9e-06,0.537859,7.0,,6,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.808383,0.746556,,,,,,,,,,,,,
1231,0.596059,0.687397,0.684729,7e-06,0.595532,8.0,,7,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.684615,0.640337,,,,,,,,,,,,,
1232,0.44335,0.712829,0.684729,5e-06,0.528101,9.0,,8,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.432161,0.437755,,,,,,,,,,,,,
1233,0.408867,0.724786,0.684729,4e-06,0.576999,10.0,,9,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.361702,0.385285,,,,,,,,,,,,,
1234,0.418719,0.723468,0.684729,2e-06,0.544998,11.0,,10,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.385417,0.402068,,,,,,,,,,,,,
1235,0.438424,0.719856,0.684729,0.0,0.690788,12.0,,11,raw_log,0,MRPC,reinit_debiased,1,100,,,,0.424242,0.431333,,,,,,,,,,,,,
1236,,,,,,,,0,test_best_log,0,MRPC,reinit_debiased,1,100,0.5171,0.6605,12.0,,,,0.5123,0.5147,,,,,,,,,,
1237,,,,,,,,0,test_last_log,0,MRPC,reinit_debiased,1,100,0.5171,0.6616,12.0,,,,0.5123,0.5147,,,,,,,,,,
1238,0.315271,0.855794,0.315271,2e-05,0.978734,1.0,,0,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.0,0.157635,,,,,,,,,,,,,
1239,0.684729,1.14302,0.684729,1.8e-05,0.916063,2.0,,1,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1240,0.684729,1.337288,0.684729,1.6e-05,0.99642,3.0,,2,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1241,0.684729,1.328519,0.684729,1.5e-05,0.63761,4.0,,3,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1242,0.684729,1.133286,0.684729,1.3e-05,0.954027,5.0,,4,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1243,0.684729,0.911426,0.684729,1.1e-05,0.637918,6.0,,5,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1244,0.684729,0.744987,0.684729,9e-06,0.699263,7.0,,6,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1245,0.684729,0.694215,0.684729,7e-06,0.394459,8.0,,7,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1246,0.694581,0.681769,0.694581,5e-06,0.546712,9.0,,8,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.813253,0.753917,,,,,,,,,,,,,
1247,0.694581,0.681505,0.694581,4e-06,0.544893,10.0,,9,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.813253,0.753917,,,,,,,,,,,,,
1248,0.699507,0.681838,0.699507,2e-06,0.562996,11.0,,10,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.81571,0.757609,,,,,,,,,,,,,
1249,0.694581,0.680754,0.699507,0.0,0.681567,12.0,,11,raw_log,2,MRPC,reinit_debiased,1,100,,,,0.812121,0.753351,,,,,,,,,,,,,
1250,,,,,,,,0,test_best_log,2,MRPC,reinit_debiased,1,100,0.6976,0.6591,12.0,,,,0.8144,0.756,,,,,,,,,,
1251,,,,,,,,0,test_last_log,2,MRPC,reinit_debiased,1,100,0.6976,0.6591,12.0,,,,0.8144,0.756,,,,,,,,,,
1252,0.428571,0.70077,0.428571,2e-05,0.717853,1.0,,0,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.395833,0.412202,,,,,,,,,,,,,
1253,0.684729,1.225406,0.684729,1.8e-05,0.704542,2.0,,1,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1254,0.684729,1.360891,0.684729,1.6e-05,0.798134,3.0,,2,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1255,0.684729,1.687937,0.684729,1.5e-05,0.088945,4.0,,3,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1256,0.684729,1.683336,0.684729,1.3e-05,1.442121,5.0,,4,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1257,0.684729,1.526593,0.684729,1.1e-05,0.896118,6.0,,5,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1258,0.684729,1.30997,0.684729,9e-06,0.785929,7.0,,6,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1259,0.684729,1.111143,0.684729,7e-06,0.764696,8.0,,7,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1260,0.684729,0.949669,0.684729,5e-06,0.528354,9.0,,8,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1261,0.689655,0.840354,0.689655,4e-06,0.531843,10.0,,9,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.815249,0.752452,,,,,,,,,,,,,
1262,0.699507,0.78431,0.699507,2e-06,0.515771,11.0,,10,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.818991,0.759249,,,,,,,,,,,,,
1263,0.689655,0.762361,0.699507,0.0,0.654312,12.0,,11,raw_log,4,MRPC,reinit_debiased,1,100,,,,0.810811,0.750233,,,,,,,,,,,,,
1264,,,,,,,,0,test_best_log,4,MRPC,reinit_debiased,1,100,0.7024,0.7067,12.0,,,,0.8211,0.7618,,,,,,,,,,
1265,,,,,,,,0,test_last_log,4,MRPC,reinit_debiased,1,100,0.7024,0.7066,12.0,,,,0.8211,0.7618,,,,,,,,,,
1266,0.497537,0.688337,0.497537,2e-05,0.734618,1.0,,0,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.518868,0.508202,,,,,,,,,,,,,
1267,0.684729,1.300584,0.684729,1.8e-05,0.713515,2.0,,1,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1268,0.684729,1.436739,0.684729,1.6e-05,0.862458,3.0,,2,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1269,0.684729,1.793418,0.684729,1.5e-05,0.048113,4.0,,3,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1270,0.684729,1.786911,0.684729,1.3e-05,1.183046,5.0,,4,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1271,0.684729,1.614359,0.684729,1.1e-05,0.839549,6.0,,5,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1272,0.684729,1.363029,0.684729,9e-06,1.381597,7.0,,6,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1273,0.684729,1.28649,0.684729,7e-06,0.053745,8.0,,7,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1274,0.684729,1.173786,0.684729,5e-06,0.625151,9.0,,8,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1275,0.684729,1.065795,0.684729,4e-06,0.667902,10.0,,9,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1276,0.684729,0.985016,0.684729,2e-06,0.689414,11.0,,10,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1277,0.684729,0.945643,0.684729,0.0,0.628649,12.0,,11,raw_log,1,MRPC,reinit_debiased,1,100,,,,0.812865,0.748797,,,,,,,,,,,,,
1278,,,,,,,,0,test_best_log,1,MRPC,reinit_debiased,1,100,0.6829,0.923,12.0,,,,0.8116,0.7473,,,,,,,,,,
1279,,,,,,,,0,test_last_log,1,MRPC,reinit_debiased,1,100,0.6829,0.9212,12.0,,,,0.8116,0.7473,,,,,,,,,,
1280,,10.349553,,2e-05,11.131937,1.0,,0,raw_log,3,STS-B,reinit_debiased,1,100,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
1281,,10.349553,,1.8e-05,11.587412,2.0,,1,raw_log,3,STS-B,reinit_debiased,1,100,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
1282,,10.349553,,1.6e-05,10.0697,3.0,,2,raw_log,3,STS-B,reinit_debiased,1,100,,,,,,,,,-0.02044,0.004308,-0.008066,0.004308,,,,,,
1283,,3.481266,,1.5e-05,13.665705,4.0,,3,raw_log,3,STS-B,reinit_debiased,1,100,,,,,,,,,0.412386,0.399285,0.405835,0.399285,,,,,,
1284,,1.796743,,1.3e-05,4.138033,5.0,,4,raw_log,3,STS-B,reinit_debiased,1,100,,,,,,,,,0.519259,0.492446,0.505852,0.492446,,,,,,
1285,,2.609656,,1.1e-05,2.001673,6.0,,5,raw_log,3,STS-B,reinit_debiased,1,100,,,,,,,,,0.609777,0.603819,0.606798,0.603819,,,,,,
